LossDelta	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.00883745	0.25073981285095215	0	20.7142857143	8.96933551562	49.0	10.0	20.7142857143	8.96933551562	1015	1015
0.00567042	0.4047391414642334	1	24.512195122	12.5933043596	67.0	10.0	24.512195122	12.5933043596	1005	2020
0.00800618	0.5561871528625488	2	22.8863636364	12.0947319657	58.0	9.0	22.8863636364	12.0947319657	1007	3027
0.00431195	0.701714038848877	3	31.5625	20.6487552591	114.0	12.0	31.5625	20.6487552591	1010	4037
0.00539121	0.8594069480895996	4	30.5142857143	18.5724395329	105.0	12.0	30.5142857143	18.5724395329	1068	5105
0.00382969	1.01590895652771	5	29.4285714286	14.6585630056	69.0	11.0	29.4285714286	14.6585630056	1030	6135
0.00293124	1.1703221797943115	6	40.72	18.2855571422	99.0	11.0	40.72	18.2855571422	1018	7153
0.00262484	1.3224537372589111	7	39.3461538462	21.1695396333	103.0	10.0	39.3461538462	21.1695396333	1023	8176
0.00393221	1.4741873741149902	8	42.0833333333	20.2359347586	85.0	13.0	42.0833333333	20.2359347586	1010	9186
0.00342541	1.6281874179840088	9	36.5357142857	24.4372112959	122.0	13.0	36.5357142857	24.4372112959	1023	10209
0.00198307	1.7805883884429932	10	49.2380952381	24.6748469613	111.0	18.0	49.2380952381	24.6748469613	1034	11243
0.00333155	1.9339792728424072	11	50.5	32.3504250358	124.0	15.0	50.5	32.3504250358	1010	12253
0.0037829	2.089681625366211	12	54.3684210526	32.5935261998	160.0	14.0	54.3684210526	32.5935261998	1033	13286
0.000479399	2.2435524463653564	13	70.1333333333	50.3942677516	200.0	24.0	70.1333333333	50.3942677516	1052	14338
0.0012425	2.396660804748535	14	55.7222222222	22.7664606032	100.0	22.0	55.7222222222	22.7664606032	1003	15341
0.00261868	2.551055669784546	15	55.3157894737	26.6498792958	101.0	17.0	55.3157894737	26.6498792958	1051	16392
0.00239219	2.7057573795318604	16	53.6315789474	22.3446932975	104.0	16.0	53.6315789474	22.3446932975	1019	17411
