Timestep	MeanReward	BestMeanReward	episodes	exploration	learning_rate
4550000	-14.35	-13.78	8199	0.020125000000000004	5.5625000000000004e-05
4560000	-14.19	-13.78	8214	0.0199	5.55e-05
4570000	-14.08	-13.78	8227	0.019674999999999998	5.5375000000000004e-05
4580000	-14.2	-13.78	8242	0.019449999999999995	5.525e-05
4590000	-13.77	-13.77	8256	0.019225000000000006	5.5125000000000005e-05
4600000	-13.73	-13.7	8271	0.01899999999999999	5.5e-05
4610000	-13.43	-13.42	8285	0.018775	5.4875000000000006e-05
4620000	-13.6	-13.42	8301	0.018549999999999997	5.475e-05
4630000	-13.64	-13.42	8315	0.018324999999999994	5.4625000000000006e-05
4640000	-14.02	-13.42	8331	0.01809999999999999	5.45e-05
4650000	-14.21	-13.42	8346	0.017875000000000002	5.437500000000001e-05
4660000	-14.25	-13.42	8360	0.01765	5.4250000000000004e-05
4670000	-14.29	-13.42	8374	0.017424999999999996	5.4125e-05
4680000	-14.59	-13.42	8390	0.017199999999999993	5.4e-05
4690000	-14.47	-13.42	8405	0.01697499999999999	5.3875e-05
4700000	-14.64	-13.42	8419	0.016749999999999987	5.375e-05
4710000	-14.6	-13.42	8435	0.016524999999999998	5.3625e-05
4720000	-14.49	-13.42	8449	0.016299999999999995	5.35e-05
4730000	-14.51	-13.42	8464	0.016074999999999992	5.3375e-05
4740000	-14.38	-13.42	8478	0.01584999999999999	5.325e-05
4750000	-13.97	-13.42	8493	0.015625	5.3125000000000004e-05
4760000	-14.16	-13.42	8509	0.015399999999999997	5.300000000000001e-05
4770000	-14.28	-13.42	8524	0.015174999999999994	5.2875000000000005e-05
4780000	-14.07	-13.42	8538	0.014950000000000005	5.275000000000001e-05
4790000	-14.26	-13.42	8554	0.014724999999999988	5.2625000000000005e-05
4800000	-14.29	-13.42	8568	0.014499999999999999	5.25e-05
4810000	-14.5	-13.42	8583	0.014274999999999996	5.2375e-05
4820000	-14.3	-13.42	8596	0.014049999999999993	5.225e-05
4830000	-13.96	-13.42	8610	0.01382499999999999	5.2125e-05
4840000	-14.0	-13.42	8625	0.013600000000000001	5.2000000000000004e-05
4850000	-14.05	-13.42	8639	0.013374999999999998	5.1875e-05
4860000	-13.87	-13.42	8654	0.013149999999999995	5.1750000000000004e-05
4870000	-14.06	-13.42	8669	0.012924999999999992	5.1625e-05
4880000	-13.9	-13.42	8683	0.012700000000000003	5.1500000000000005e-05
4890000	-14.12	-13.42	8698	0.012474999999999986	5.1375e-05
4900000	-14.33	-13.42	8714	0.012249999999999997	5.1250000000000006e-05
4910000	-14.35	-13.42	8729	0.012024999999999994	5.1125e-05
4920000	-14.31	-13.42	8742	0.011799999999999991	5.1000000000000006e-05
4930000	-14.63	-13.42	8758	0.011574999999999988	5.0875e-05
4940000	-14.76	-13.42	8774	0.011349999999999999	5.075e-05
4950000	-14.85	-13.42	8789	0.011124999999999996	5.0625e-05
4960000	-14.77	-13.42	8802	0.010899999999999993	5.05e-05
4970000	-14.72	-13.42	8817	0.01067499999999999	5.0375e-05
4980000	-14.7	-13.42	8831	0.010450000000000001	5.025e-05
4990000	-14.66	-13.42	8846	0.010224999999999984	5.0125e-05
5000000	-14.5	-13.42	8861	0.01	5e-05
5010000	-14.22	-13.42	8875	0.01	5e-05
5020000	-14.07	-13.42	8889	0.01	5e-05
5030000	-14.17	-13.42	8903	0.01	5e-05
5040000	-14.08	-13.42	8918	0.01	5e-05
5050000	-14.29	-13.42	8933	0.01	5e-05
5060000	-14.34	-13.42	8948	0.01	5e-05
5070000	-14.34	-13.42	8963	0.01	5e-05
5080000	-14.56	-13.42	8978	0.01	5e-05
5090000	-14.46	-13.42	8993	0.01	5e-05
5100000	-14.41	-13.42	9007	0.01	5e-05
5110000	-14.55	-13.42	9023	0.01	5e-05
5120000	-14.64	-13.42	9038	0.01	5e-05
5130000	-14.43	-13.42	9052	0.01	5e-05
5140000	-14.4	-13.42	9067	0.01	5e-05
5150000	-14.37	-13.42	9081	0.01	5e-05
5160000	-14.28	-13.42	9095	0.01	5e-05
5170000	-14.29	-13.42	9110	0.01	5e-05
5180000	-14.07	-13.42	9124	0.01	5e-05
5190000	-14.09	-13.42	9140	0.01	5e-05
5200000	-14.25	-13.42	9155	0.01	5e-05
5210000	-14.26	-13.42	9169	0.01	5e-05
5220000	-14.15	-13.42	9184	0.01	5e-05
5230000	-14.32	-13.42	9198	0.01	5e-05
5240000	-14.2	-13.42	9211	0.01	5e-05
5250000	-14.07	-13.42	9225	0.01	5e-05
5260000	-13.91	-13.42	9240	0.01	5e-05
5270000	-13.91	-13.42	9255	0.01	5e-05
5280000	-14.06	-13.42	9269	0.01	5e-05
5290000	-14.04	-13.42	9284	0.01	5e-05
5300000	-13.84	-13.42	9297	0.01	5e-05
5310000	-14.01	-13.42	9311	0.01	5e-05
5320000	-14.0	-13.42	9324	0.01	5e-05
5330000	-14.08	-13.42	9339	0.01	5e-05
5340000	-14.01	-13.42	9353	0.01	5e-05
5350000	-13.98	-13.42	9368	0.01	5e-05
5360000	-13.91	-13.42	9381	0.01	5e-05
5370000	-14.14	-13.42	9395	0.01	5e-05
5380000	-14.06	-13.42	9409	0.01	5e-05
5390000	-14.26	-13.42	9424	0.01	5e-05
5400000	-14.01	-13.42	9438	0.01	5e-05
5410000	-13.69	-13.42	9450	0.01	5e-05
5420000	-13.65	-13.42	9464	0.01	5e-05
5430000	-13.88	-13.42	9479	0.01	5e-05
5440000	-13.81	-13.42	9493	0.01	5e-05
5450000	-13.89	-13.42	9508	0.01	5e-05
5460000	-13.91	-13.42	9522	0.01	5e-05
5470000	-13.97	-13.42	9535	0.01	5e-05
5480000	-14.22	-13.42	9550	0.01	5e-05
5490000	-13.95	-13.42	9563	0.01	5e-05
5500000	-13.7	-13.42	9578	0.01	5e-05
5510000	-13.74	-13.42	9592	0.01	5e-05
5520000	-13.64	-13.42	9606	0.01	5e-05
5530000	-13.78	-13.42	9621	0.01	5e-05
5540000	-13.72	-13.42	9634	0.01	5e-05
5550000	-13.61	-13.42	9648	0.01	5e-05
5560000	-13.91	-13.42	9663	0.01	5e-05
5570000	-13.63	-13.42	9675	0.01	5e-05
5580000	-13.59	-13.42	9690	0.01	5e-05
5590000	-13.77	-13.42	9704	0.01	5e-05
5600000	-13.51	-13.42	9717	0.01	5e-05
5610000	-13.83	-13.42	9732	0.01	5e-05
5620000	-14.2	-13.42	9747	0.01	5e-05
5630000	-13.94	-13.42	9760	0.01	5e-05
5640000	-14.18	-13.42	9774	0.01	5e-05
5650000	-14.28	-13.42	9788	0.01	5e-05
5660000	-14.14	-13.42	9801	0.01	5e-05
5670000	-13.9	-13.42	9814	0.01	5e-05
5680000	-13.91	-13.42	9829	0.01	5e-05
5690000	-13.64	-13.42	9843	0.01	5e-05
5700000	-13.9	-13.42	9858	0.01	5e-05
5710000	-13.77	-13.42	9871	0.01	5e-05
5720000	-13.67	-13.42	9887	0.01	5e-05
5730000	-13.84	-13.42	9901	0.01	5e-05
5740000	-14.05	-13.42	9915	0.01	5e-05
5750000	-13.77	-13.42	9928	0.01	5e-05
5760000	-13.88	-13.42	9944	0.01	5e-05
5770000	-13.86	-13.42	9958	0.01	5e-05
5780000	-14.07	-13.42	9972	0.01	5e-05
5790000	-14.03	-13.42	9987	0.01	5e-05
5800000	-13.98	-13.42	10000	0.01	5e-05
5810000	-14.22	-13.42	10015	0.01	5e-05
5820000	-14.58	-13.42	10030	0.01	5e-05
5830000	-14.54	-13.42	10044	0.01	5e-05
5840000	-14.42	-13.42	10057	0.01	5e-05
5850000	-14.23	-13.42	10071	0.01	5e-05
5860000	-14.31	-13.42	10084	0.01	5e-05
5870000	-14.33	-13.42	10099	0.01	5e-05
5880000	-14.24	-13.42	10112	0.01	5e-05
5890000	-13.97	-13.42	10127	0.01	5e-05
5900000	-13.76	-13.42	10141	0.01	5e-05
5910000	-13.62	-13.42	10154	0.01	5e-05
5920000	-13.62	-13.42	10167	0.01	5e-05
5930000	-13.56	-13.4	10181	0.01	5e-05
5940000	-13.62	-13.4	10195	0.01	5e-05
5950000	-13.73	-13.4	10209	0.01	5e-05
5960000	-13.79	-13.4	10223	0.01	5e-05
5970000	-13.81	-13.4	10238	0.01	5e-05
5980000	-13.86	-13.4	10252	0.01	5e-05
5990000	-14.23	-13.4	10267	0.01	5e-05
6000000	-14.26	-13.4	10281	0.01	5e-05
6010000	-14.19	-13.4	10294	0.01	5e-05
6020000	-14.31	-13.4	10309	0.01	5e-05
6030000	-14.24	-13.4	10323	0.01	5e-05
6040000	-14.27	-13.4	10338	0.01	5e-05
6050000	-14.5	-13.4	10354	0.01	5e-05
6060000	-14.28	-13.4	10367	0.01	5e-05
6070000	-14.31	-13.4	10382	0.01	5e-05
6080000	-14.36	-13.4	10396	0.01	5e-05
6090000	-14.49	-13.4	10411	0.01	5e-05
6100000	-14.5	-13.4	10426	0.01	5e-05
6110000	-14.46	-13.4	10440	0.01	5e-05
6120000	-14.3	-13.4	10454	0.01	5e-05
6130000	-14.62	-13.4	10469	0.01	5e-05
6140000	-14.44	-13.4	10483	0.01	5e-05
6150000	-14.51	-13.4	10497	0.01	5e-05
6160000	-14.13	-13.4	10511	0.01	5e-05
6170000	-14.09	-13.4	10524	0.01	5e-05
6180000	-13.99	-13.4	10537	0.01	5e-05
6190000	-13.86	-13.4	10551	0.01	5e-05
6200000	-13.88	-13.4	10567	0.01	5e-05
6210000	-13.92	-13.4	10580	0.01	5e-05
6220000	-13.77	-13.4	10594	0.01	5e-05
6230000	-13.8	-13.4	10608	0.01	5e-05
6240000	-13.88	-13.4	10622	0.01	5e-05
6250000	-13.91	-13.4	10636	0.01	5e-05
6260000	-13.91	-13.4	10650	0.01	5e-05
6270000	-13.84	-13.4	10664	0.01	5e-05
6280000	-13.92	-13.4	10679	0.01	5e-05
6290000	-13.76	-13.4	10692	0.01	5e-05
6300000	-13.8	-13.4	10705	0.01	5e-05
6310000	-13.79	-13.4	10719	0.01	5e-05
6320000	-13.61	-13.4	10731	0.01	5e-05
6330000	-13.58	-13.4	10745	0.01	5e-05
6340000	-13.55	-13.4	10758	0.01	5e-05
6350000	-13.34	-13.34	10771	0.01	5e-05
6360000	-13.29	-13.17	10784	0.01	5e-05
6370000	-13.64	-13.17	10799	0.01	5e-05
6380000	-13.71	-13.17	10813	0.01	5e-05
6390000	-13.79	-13.17	10827	0.01	5e-05
6400000	-13.9	-13.17	10841	0.01	5e-05
6410000	-13.93	-13.17	10854	0.01	5e-05
6420000	-13.97	-13.17	10868	0.01	5e-05
6430000	-14.34	-13.17	10883	0.01	5e-05
6440000	-14.13	-13.17	10897	0.01	5e-05
6450000	-14.03	-13.17	10911	0.01	5e-05
6460000	-13.96	-13.17	10925	0.01	5e-05
6470000	-14.1	-13.17	10941	0.01	5e-05
6480000	-14.04	-13.17	10954	0.01	5e-05
6490000	-14.0	-13.17	10967	0.01	5e-05
6500000	-13.86	-13.17	10981	0.01	5e-05
6510000	-13.84	-13.17	10994	0.01	5e-05
6520000	-13.72	-13.17	11008	0.01	5e-05
6530000	-13.85	-13.17	11023	0.01	5e-05
6540000	-13.93	-13.17	11038	0.01	5e-05
6550000	-13.98	-13.17	11052	0.01	5e-05
6560000	-14.11	-13.17	11066	0.01	5e-05
6570000	-13.96	-13.17	11079	0.01	5e-05
6580000	-14.08	-13.17	11094	0.01	5e-05
6590000	-14.1	-13.17	11108	0.01	5e-05
6600000	-14.07	-13.17	11122	0.01	5e-05
6610000	-13.67	-13.17	11135	0.01	5e-05
6620000	-13.83	-13.17	11149	0.01	5e-05
6630000	-13.9	-13.17	11164	0.01	5e-05
6640000	-14.23	-13.17	11179	0.01	5e-05
6650000	-14.33	-13.17	11193	0.01	5e-05
6660000	-14.17	-13.17	11207	0.01	5e-05
6670000	-14.08	-13.17	11221	0.01	5e-05
6680000	-14.32	-13.17	11235	0.01	5e-05
6690000	-14.29	-13.17	11249	0.01	5e-05
6700000	-14.19	-13.17	11264	0.01	5e-05
6710000	-14.15	-13.17	11279	0.01	5e-05
6720000	-13.95	-13.17	11293	0.01	5e-05
6730000	-13.97	-13.17	11306	0.01	5e-05
6740000	-13.98	-13.17	11320	0.01	5e-05
6750000	-14.06	-13.17	11336	0.01	5e-05
6760000	-13.89	-13.17	11349	0.01	5e-05
6770000	-13.84	-13.17	11362	0.01	5e-05
6780000	-13.69	-13.17	11376	0.01	5e-05
6790000	-13.88	-13.17	11391	0.01	5e-05
6800000	-14.1	-13.17	11406	0.01	5e-05
6810000	-14.23	-13.17	11421	0.01	5e-05
6820000	-14.14	-13.17	11435	0.01	5e-05
6830000	-14.08	-13.17	11448	0.01	5e-05
6840000	-14.19	-13.17	11462	0.01	5e-05
6850000	-14.26	-13.17	11476	0.01	5e-05
6860000	-14.18	-13.17	11491	0.01	5e-05
6870000	-14.05	-13.17	11504	0.01	5e-05
6880000	-13.62	-13.17	11518	0.01	5e-05
6890000	-13.68	-13.17	11532	0.01	5e-05
6900000	-13.84	-13.17	11547	0.01	5e-05
6910000	-13.87	-13.17	11560	0.01	5e-05
6920000	-13.77	-13.17	11574	0.01	5e-05
6930000	-13.29	-13.17	11585	0.01	5e-05
6940000	-13.34	-13.14	11598	0.01	5e-05
6950000	-13.25	-13.14	11612	0.01	5e-05
6960000	-13.38	-13.14	11625	0.01	5e-05
6970000	-13.24	-13.14	11638	0.01	5e-05
6980000	-13.24	-13.14	11653	0.01	5e-05
6990000	-13.19	-13.14	11667	0.01	5e-05
7000000	-13.41	-13.14	11680	0.01	5e-05
7010000	-13.72	-13.14	11694	0.01	5e-05
7020000	-13.77	-13.14	11708	0.01	5e-05
7030000	-13.82	-13.14	11720	0.01	5e-05
7040000	-13.85	-13.14	11734	0.01	5e-05
7050000	-13.8	-13.14	11748	0.01	5e-05
7060000	-13.97	-13.14	11763	0.01	5e-05
7070000	-14.11	-13.14	11777	0.01	5e-05
7080000	-14.26	-13.14	11792	0.01	5e-05
7090000	-14.15	-13.14	11805	0.01	5e-05
7100000	-14.18	-13.14	11818	0.01	5e-05
7110000	-14.19	-13.14	11833	0.01	5e-05
7120000	-14.19	-13.14	11847	0.01	5e-05
7130000	-14.05	-13.14	11861	0.01	5e-05
7140000	-13.91	-13.14	11875	0.01	5e-05
7150000	-13.8	-13.14	11888	0.01	5e-05
7160000	-13.82	-13.14	11901	0.01	5e-05
7170000	-13.74	-13.14	11916	0.01	5e-05
7180000	-13.92	-13.14	11930	0.01	5e-05
7190000	-14.0	-13.14	11944	0.01	5e-05
7200000	-14.08	-13.14	11959	0.01	5e-05
7210000	-13.94	-13.14	11971	0.01	5e-05
7220000	-13.7	-13.14	11985	0.01	5e-05
7230000	-13.76	-13.14	11998	0.01	5e-05
7240000	-13.7	-13.14	12011	0.01	5e-05
7250000	-13.63	-13.14	12025	0.01	5e-05
7260000	-13.43	-13.14	12036	0.01	5e-05
7270000	-13.25	-13.14	12050	0.01	5e-05
7280000	-13.37	-13.03	12064	0.01	5e-05
7290000	-13.46	-13.03	12077	0.01	5e-05
7300000	-13.61	-13.03	12091	0.01	5e-05
7310000	-13.94	-13.03	12106	0.01	5e-05
7320000	-13.9	-13.03	12119	0.01	5e-05
7330000	-14.12	-13.03	12133	0.01	5e-05
7340000	-14.07	-13.03	12146	0.01	5e-05
7350000	-14.17	-13.03	12159	0.01	5e-05
7360000	-14.06	-13.03	12173	0.01	5e-05
7370000	-14.18	-13.03	12187	0.01	5e-05
7380000	-13.82	-13.03	12200	0.01	5e-05
7390000	-13.73	-13.03	12214	0.01	5e-05
7400000	-13.65	-13.03	12226	0.01	5e-05
7410000	-13.4	-13.03	12240	0.01	5e-05
7420000	-13.64	-13.03	12254	0.01	5e-05
7430000	-13.51	-13.03	12267	0.01	5e-05
7440000	-13.4	-13.03	12281	0.01	5e-05
7450000	-13.7	-13.03	12295	0.01	5e-05
7460000	-13.73	-13.03	12310	0.01	5e-05
7470000	-14.02	-13.03	12324	0.01	5e-05
7480000	-14.04	-13.03	12337	0.01	5e-05
7490000	-13.95	-13.03	12350	0.01	5e-05
7500000	-13.9	-13.03	12363	0.01	5e-05
7510000	-13.61	-13.03	12376	0.01	5e-05
7520000	-13.44	-13.03	12389	0.01	5e-05
7530000	-13.19	-13.03	12402	0.01	5e-05
7540000	-13.25	-13.03	12416	0.01	5e-05
7550000	-13.21	-13.03	12430	0.01	5e-05
7560000	-13.53	-13.03	12444	0.01	5e-05
7570000	-13.32	-13.03	12456	0.01	5e-05
7580000	-13.11	-13.03	12469	0.01	5e-05
7590000	-13.45	-13.03	12482	0.01	5e-05
7600000	-13.65	-13.03	12495	0.01	5e-05
7610000	-13.84	-13.03	12511	0.01	5e-05
7620000	-13.7	-13.03	12525	0.01	5e-05
7630000	-13.48	-13.03	12537	0.01	5e-05
7640000	-13.46	-13.03	12551	0.01	5e-05
7650000	-13.77	-13.03	12565	0.01	5e-05
7660000	-13.89	-13.03	12579	0.01	5e-05
7670000	-13.96	-13.03	12592	0.01	5e-05
7680000	-13.77	-13.03	12606	0.01	5e-05
7690000	-13.6	-13.03	12619	0.01	5e-05
7700000	-13.71	-13.03	12632	0.01	5e-05
7710000	-13.64	-13.03	12645	0.01	5e-05
7720000	-13.71	-13.03	12660	0.01	5e-05
7730000	-13.92	-13.03	12675	0.01	5e-05
7740000	-13.74	-13.03	12687	0.01	5e-05
7750000	-13.78	-13.03	12701	0.01	5e-05
7760000	-13.91	-13.03	12715	0.01	5e-05
7770000	-14.12	-13.03	12730	0.01	5e-05
7780000	-14.22	-13.03	12743	0.01	5e-05
7790000	-14.11	-13.03	12757	0.01	5e-05
7800000	-13.92	-13.03	12770	0.01	5e-05
7810000	-13.74	-13.03	12782	0.01	5e-05
7820000	-13.87	-13.03	12797	0.01	5e-05
7830000	-13.75	-13.03	12810	0.01	5e-05
7840000	-13.57	-13.03	12823	0.01	5e-05
7850000	-13.6	-13.03	12837	0.01	5e-05
7860000	-13.85	-13.03	12851	0.01	5e-05
7870000	-13.66	-13.03	12865	0.01	5e-05
7880000	-13.65	-13.03	12877	0.01	5e-05
7890000	-13.69	-13.03	12891	0.01	5e-05
7900000	-13.93	-13.03	12907	0.01	5e-05
7910000	-14.26	-13.03	12921	0.01	5e-05
7920000	-14.28	-13.03	12934	0.01	5e-05
7930000	-14.31	-13.03	12948	0.01	5e-05
7940000	-14.37	-13.03	12962	0.01	5e-05
7950000	-14.22	-13.03	12976	0.01	5e-05
7960000	-14.31	-13.03	12989	0.01	5e-05
7970000	-14.32	-13.03	13004	0.01	5e-05
7980000	-14.05	-13.03	13018	0.01	5e-05
7990000	-14.13	-13.03	13032	0.01	5e-05
8000000	-13.9	-13.03	13045	0.01	5e-05
8010000	-13.91	-13.03	13058	0.01	5e-05
8020000	-14.03	-13.03	13071	0.01	5e-05
8030000	-13.97	-13.03	13086	0.01	5e-05
8040000	-13.82	-13.03	13099	0.01	5e-05
8050000	-13.91	-13.03	13114	0.01	5e-05
8060000	-14.03	-13.03	13129	0.01	5e-05
8070000	-14.39	-13.03	13144	0.01	5e-05
8080000	-14.25	-13.03	13157	0.01	5e-05
8090000	-14.21	-13.03	13170	0.01	5e-05
8100000	-14.25	-13.03	13183	0.01	5e-05
8110000	-14.2	-13.03	13196	0.01	5e-05
8120000	-14.37	-13.03	13211	0.01	5e-05
8130000	-14.07	-13.03	13224	0.01	5e-05
8140000	-13.94	-13.03	13238	0.01	5e-05
8150000	-13.92	-13.03	13251	0.01	5e-05
8160000	-13.98	-13.03	13265	0.01	5e-05
8170000	-13.96	-13.03	13279	0.01	5e-05
8180000	-13.72	-13.03	13291	0.01	5e-05
8190000	-13.69	-13.03	13304	0.01	5e-05
8200000	-13.81	-13.03	13319	0.01	5e-05
8210000	-13.86	-13.03	13331	0.01	5e-05
8220000	-13.62	-13.03	13344	0.01	5e-05
8230000	-13.61	-13.03	13358	0.01	5e-05
8240000	-13.45	-13.03	13371	0.01	5e-05
8250000	-13.5	-13.03	13384	0.01	5e-05
8260000	-13.73	-13.03	13399	0.01	5e-05
8270000	-13.52	-13.03	13412	0.01	5e-05
8280000	-13.34	-13.03	13425	0.01	5e-05
8290000	-13.34	-13.03	13437	0.01	5e-05
8300000	-13.27	-13.03	13450	0.01	5e-05
8310000	-13.48	-13.03	13464	0.01	5e-05
8320000	-13.73	-13.03	13478	0.01	5e-05
8330000	-13.79	-13.03	13491	0.01	5e-05
8340000	-13.65	-13.03	13506	0.01	5e-05
8350000	-14.21	-13.03	13522	0.01	5e-05
8360000	-14.13	-13.03	13535	0.01	5e-05
8370000	-14.28	-13.03	13548	0.01	5e-05
8380000	-14.07	-13.03	13562	0.01	5e-05
8390000	-14.1	-13.03	13577	0.01	5e-05
8400000	-14.14	-13.03	13591	0.01	5e-05
8410000	-14.29	-13.03	13605	0.01	5e-05
8420000	-14.09	-13.03	13619	0.01	5e-05
8430000	-14.08	-13.03	13633	0.01	5e-05
8440000	-14.2	-13.03	13647	0.01	5e-05
8450000	-14.2	-13.03	13661	0.01	5e-05
8460000	-14.28	-13.03	13676	0.01	5e-05
8470000	-14.18	-13.03	13690	0.01	5e-05
8480000	-14.04	-13.03	13703	0.01	5e-05
8490000	-13.84	-13.03	13716	0.01	5e-05
8500000	-13.87	-13.03	13730	0.01	5e-05
8510000	-13.88	-13.03	13744	0.01	5e-05
8520000	-13.79	-13.03	13758	0.01	5e-05
8530000	-13.67	-13.03	13771	0.01	5e-05
8540000	-13.71	-13.03	13784	0.01	5e-05
8550000	-13.48	-13.03	13796	0.01	5e-05
8560000	-13.51	-13.03	13810	0.01	5e-05
8570000	-13.62	-13.03	13824	0.01	5e-05
8580000	-13.47	-13.03	13837	0.01	5e-05
8590000	-13.33	-13.03	13850	0.01	5e-05
8600000	-13.27	-13.03	13862	0.01	5e-05
8610000	-13.1	-13.03	13876	0.01	5e-05
8620000	-13.31	-13.01	13890	0.01	5e-05
8630000	-13.43	-13.01	13903	0.01	5e-05
8640000	-13.35	-13.01	13917	0.01	5e-05
8650000	-13.31	-13.01	13931	0.01	5e-05
8660000	-13.38	-13.01	13945	0.01	5e-05
8670000	-13.46	-13.01	13958	0.01	5e-05
8680000	-13.74	-13.01	13973	0.01	5e-05
8690000	-13.86	-13.01	13987	0.01	5e-05
8700000	-13.86	-13.01	14002	0.01	5e-05
8710000	-13.73	-13.01	14015	0.01	5e-05
8720000	-13.51	-13.01	14028	0.01	5e-05
8730000	-13.86	-13.01	14043	0.01	5e-05
8740000	-13.76	-13.01	14056	0.01	5e-05
8750000	-13.69	-13.01	14070	0.01	5e-05
8760000	-13.78	-13.01	14084	0.01	5e-05
8770000	-13.79	-13.01	14098	0.01	5e-05
8780000	-13.79	-13.01	14111	0.01	5e-05
8790000	-13.99	-13.01	14125	0.01	5e-05
8800000	-13.83	-13.01	14140	0.01	5e-05
8810000	-13.82	-13.01	14153	0.01	5e-05
8820000	-13.54	-13.01	14165	0.01	5e-05
8830000	-13.46	-13.01	14178	0.01	5e-05
8840000	-13.24	-13.01	14191	0.01	5e-05
8850000	-13.3	-13.01	14206	0.01	5e-05
8860000	-13.25	-13.01	14219	0.01	5e-05
8870000	-13.21	-13.01	14234	0.01	5e-05
8880000	-13.07	-13.01	14246	0.01	5e-05
8890000	-13.26	-12.94	14260	0.01	5e-05
8900000	-13.53	-12.94	14274	0.01	5e-05
8910000	-13.72	-12.94	14288	0.01	5e-05
8920000	-13.47	-12.94	14302	0.01	5e-05
8930000	-13.2	-12.94	14315	0.01	5e-05
8940000	-13.47	-12.94	14330	0.01	5e-05
8950000	-13.74	-12.94	14344	0.01	5e-05
8960000	-13.84	-12.94	14357	0.01	5e-05
8970000	-13.54	-12.94	14370	0.01	5e-05
8980000	-13.63	-12.94	14384	0.01	5e-05
8990000	-13.65	-12.94	14396	0.01	5e-05
9000000	-13.7	-12.94	14411	0.01	5e-05
9010000	-13.64	-12.94	14424	0.01	5e-05
9020000	-13.46	-12.94	14437	0.01	5e-05
9030000	-13.3	-12.94	14451	0.01	5e-05
9040000	-13.37	-12.94	14464	0.01	5e-05
9050000	-13.26	-12.94	14478	0.01	5e-05
9060000	-13.46	-12.94	14492	0.01	5e-05
9070000	-13.66	-12.94	14506	0.01	5e-05
9080000	-13.38	-12.94	14519	0.01	5e-05
9090000	-13.36	-12.94	14531	0.01	5e-05
9100000	-13.1	-12.94	14543	0.01	5e-05
9110000	-13.38	-12.94	14558	0.01	5e-05
9120000	-13.53	-12.94	14572	0.01	5e-05
9130000	-13.64	-12.94	14586	0.01	5e-05
9140000	-13.65	-12.94	14600	0.01	5e-05
9150000	-13.46	-12.94	14613	0.01	5e-05
9160000	-13.46	-12.94	14626	0.01	5e-05
9170000	-13.8	-12.94	14640	0.01	5e-05
9180000	-14.0	-12.94	14654	0.01	5e-05
9190000	-13.9	-12.94	14667	0.01	5e-05
9200000	-13.65	-12.94	14680	0.01	5e-05
9210000	-13.59	-12.94	14694	0.01	5e-05
9220000	-13.54	-12.94	14708	0.01	5e-05
9230000	-13.87	-12.94	14721	0.01	5e-05
9240000	-13.93	-12.94	14735	0.01	5e-05
9250000	-13.54	-12.94	14747	0.01	5e-05
9260000	-13.34	-12.94	14760	0.01	5e-05
9270000	-13.36	-12.94	14773	0.01	5e-05
9280000	-13.41	-12.94	14787	0.01	5e-05
9290000	-13.52	-12.94	14801	0.01	5e-05
9300000	-13.43	-12.94	14814	0.01	5e-05
9310000	-13.41	-12.94	14827	0.01	5e-05
9320000	-13.48	-12.94	14841	0.01	5e-05
9330000	-13.58	-12.94	14854	0.01	5e-05
9340000	-13.8	-12.94	14869	0.01	5e-05
9350000	-13.8	-12.94	14884	0.01	5e-05
9360000	-13.71	-12.94	14896	0.01	5e-05
9370000	-13.67	-12.94	14909	0.01	5e-05
9380000	-13.48	-12.94	14923	0.01	5e-05
9390000	-13.64	-12.94	14937	0.01	5e-05
9400000	-13.72	-12.94	14950	0.01	5e-05
9410000	-13.64	-12.94	14964	0.01	5e-05
9420000	-13.54	-12.94	14979	0.01	5e-05
9430000	-13.53	-12.94	14992	0.01	5e-05
9440000	-13.47	-12.94	15005	0.01	5e-05
9450000	-13.25	-12.94	15018	0.01	5e-05
9460000	-13.1	-12.94	15029	0.01	5e-05
9470000	-12.92	-12.92	15043	0.01	5e-05
9480000	-13.02	-12.9	15056	0.01	5e-05
9490000	-13.04	-12.88	15070	0.01	5e-05
9500000	-12.96	-12.88	15083	0.01	5e-05
9510000	-13.1	-12.86	15097	0.01	5e-05
9520000	-13.05	-12.86	15110	0.01	5e-05
9530000	-13.44	-12.86	15124	0.01	5e-05
9540000	-13.25	-12.86	15135	0.01	5e-05
9550000	-13.34	-12.86	15150	0.01	5e-05
9560000	-13.28	-12.86	15162	0.01	5e-05
9570000	-13.24	-12.86	15175	0.01	5e-05
9580000	-13.04	-12.86	15188	0.01	5e-05
9590000	-13.1	-12.86	15201	0.01	5e-05
9600000	-12.92	-12.86	15214	0.01	5e-05
9610000	-13.34	-12.86	15229	0.01	5e-05
9620000	-13.28	-12.86	15243	0.01	5e-05
9630000	-13.33	-12.86	15256	0.01	5e-05
9640000	-13.29	-12.86	15269	0.01	5e-05
9650000	-13.38	-12.86	15283	0.01	5e-05
9660000	-13.64	-12.86	15296	0.01	5e-05
9670000	-13.45	-12.86	15309	0.01	5e-05
9680000	-13.57	-12.86	15322	0.01	5e-05
9690000	-13.34	-12.86	15336	0.01	5e-05
9700000	-13.38	-12.86	15350	0.01	5e-05
9710000	-13.5	-12.86	15364	0.01	5e-05
9720000	-13.53	-12.86	15378	0.01	5e-05
9730000	-13.68	-12.86	15393	0.01	5e-05
9740000	-13.93	-12.86	15406	0.01	5e-05
9750000	-13.77	-12.86	15419	0.01	5e-05
9760000	-13.87	-12.86	15432	0.01	5e-05
